,participant_id,problem_id,num_clicks,modification_type,click_cost,revenue,total_payoff
2306,115,3,0,random,0.0,0.035,0.035
2307,115,7,0,random,0.0,0.149,0.149
2308,115,21,2,optimal,0.004,0.129,0.125
2309,115,19,0,optimal,0.0,0.095,0.095
2310,115,20,0,optimal,0.0,0.153,0.153
2311,115,18,0,optimal,0.0,0.093,0.093
2312,115,4,1,optimal,0.002,0.096,0.094
2313,115,1,0,optimal,0.0,0.075,0.075
2314,115,14,0,random,0.0,0.123,0.123
2315,115,8,2,random,0.004,0.085,0.081
2316,115,16,0,random,0.0,0.039,0.039
2317,115,2,1,optimal,0.001,0.111,0.11
2318,115,9,3,random,0.003,0.068,0.065
2319,115,11,0,optimal,0.0,0.132,0.132
2320,115,12,1,random,0.001,0.092,0.091
2321,116,7,0,optimal,0.0,0.078,0.078
2322,116,19,2,optimal,0.004,0.026,0.022
2323,116,11,2,optimal,0.004,0.073,0.06899999999999999
2324,116,9,1,random,0.001,0.1,0.099
2325,116,10,2,random,0.003,0.082,0.079
2326,116,15,4,random,0.006,0.108,0.102
2327,116,8,1,optimal,0.002,0.112,0.11
2328,116,13,1,random,0.004,0.085,0.081
2329,116,18,2,optimal,0.003,0.118,0.11499999999999999
2330,116,4,1,random,0.001,0.15,0.149
2331,116,6,5,random,0.01,0.1,0.09000000000000001
2332,116,16,0,random,0.001,0.145,0.144
2333,116,20,0,optimal,0.0,0.098,0.098
2334,116,2,2,random,0.006,0.111,0.105
2335,116,5,0,optimal,0.0,0.124,0.124
2336,116,1,3,optimal,0.012,0.092,0.08
2337,116,17,0,random,0.0,0.107,0.107
2338,116,14,0,optimal,0.0,0.042,0.042
2339,116,3,0,optimal,0.0,0.068,0.068
2340,116,12,4,optimal,0.008,0.151,0.143
2341,117,1,2,optimal,0.002,0.105,0.103
2342,117,2,1,random,0.001,0.111,0.11
2343,117,16,0,optimal,0.0,0.053,0.053
2344,117,6,5,random,0.005,0.106,0.10099999999999999
2345,117,18,5,optimal,0.005,0.093,0.088
2346,117,10,0,optimal,0.0,0.14,0.14
2347,117,7,0,optimal,0.0,0.078,0.078
2348,117,4,2,random,0.002,0.15,0.148
2349,117,21,1,optimal,0.001,0.117,0.116
2350,117,17,1,optimal,0.001,0.102,0.10099999999999999
2351,117,5,0,optimal,0.0,0.088,0.088
2352,117,14,3,optimal,0.003,0.083,0.08
2353,117,3,0,random,0.0,0.134,0.134
2354,117,12,0,random,0.0,0.094,0.094
2355,117,20,0,optimal,0.0,0.105,0.105
2356,117,9,0,optimal,0.0,0.096,0.096
2357,117,13,0,random,0.0,0.139,0.139
2358,117,8,0,random,0.0,0.093,0.093
2359,117,11,1,random,0.001,0.116,0.115
2360,117,19,1,random,0.001,0.032,0.031
2361,118,2,2,optimal,0.004,0.111,0.107
2362,118,16,0,random,0.0,0.053,0.053
2363,118,21,5,random,0.011,0.075,0.064
2364,118,12,2,optimal,0.003,0.151,0.148
2365,118,3,7,random,0.011,0.058,0.047
2366,118,13,2,optimal,0.008,0.139,0.131
2367,118,14,8,random,0.015,0.066,0.051000000000000004
2368,118,6,7,optimal,0.012,0.106,0.094
2369,118,11,7,optimal,0.011,0.122,0.111
2370,118,9,5,random,0.006,0.071,0.06499999999999999
2371,118,7,6,optimal,0.008,0.111,0.10300000000000001
2372,118,18,8,random,0.012,0.118,0.106
2373,118,15,6,random,0.01,0.108,0.098
2374,118,17,4,optimal,0.009,0.102,0.093
2375,118,5,3,optimal,0.006,0.12,0.11399999999999999
2376,118,8,3,optimal,0.004,0.112,0.108
2377,118,4,6,random,0.011,0.096,0.085
2378,118,20,6,random,0.015,0.096,0.081
2379,118,10,6,random,0.013,0.14,0.127
2380,118,19,9,optimal,0.012,0.062,0.05
2381,119,14,0,random,0.0,0.134,0.134
2382,119,17,0,random,0.0,0.107,0.107
2383,119,10,0,random,0.0,0.01,0.01
2384,119,13,2,optimal,0.008,0.107,0.099
2385,119,21,2,optimal,0.004,0.117,0.113
2386,119,8,2,random,0.004,0.106,0.102
2387,119,20,2,random,0.006,0.098,0.092
2388,119,7,0,random,0.0,0.079,0.079
2389,119,18,5,random,0.006,0.112,0.106
2390,119,15,1,random,0.001,0.135,0.134
2391,119,12,2,random,0.004,0.092,0.088
2392,119,19,4,optimal,0.012,0.095,0.083
2393,119,1,5,optimal,0.012,0.075,0.063
2394,119,5,2,optimal,0.005,0.088,0.08299999999999999
2395,119,4,2,optimal,0.002,0.15,0.148
2396,119,9,3,optimal,0.006,0.096,0.09
2397,119,6,1,optimal,0.001,0.136,0.135
2398,119,3,1,optimal,0.001,0.134,0.133
2399,119,16,3,random,0.007,0.081,0.074
2400,119,2,2,random,0.004,0.14,0.136
2401,120,14,9,random,0.021,0.091,0.06999999999999999
2402,120,11,8,random,0.025,0.016,-0.009000000000000001
2403,120,8,1,random,0.004,0.095,0.091
2404,120,13,1,random,0.004,0.139,0.135
2405,120,15,1,optimal,0.004,0.044,0.039999999999999994
2406,120,12,1,optimal,0.003,0.03,0.027
2407,120,3,1,optimal,0.004,0.068,0.064
2408,120,21,1,optimal,0.003,0.134,0.131
2409,120,1,1,optimal,0.004,0.105,0.10099999999999999
2410,120,2,1,optimal,0.004,0.07,0.066
2411,120,10,1,optimal,0.003,0.14,0.137
2412,120,9,2,optimal,0.006,0.039,0.033
2413,120,20,1,random,0.003,0.085,0.082
2414,120,19,1,random,0.004,0.038,0.034
2415,120,17,1,random,0.004,0.098,0.094
2416,120,5,1,random,0.004,0.094,0.09
2417,120,4,1,random,0.004,0.15,0.146
2418,120,7,1,random,0.003,0.084,0.081
2419,120,6,1,random,0.003,0.136,0.133
2420,120,16,1,optimal,0.003,0.061,0.057999999999999996
2421,121,5,4,optimal,0.009,0.12,0.111
2422,121,3,6,random,0.01,0.068,0.058
2423,121,2,5,optimal,0.014,0.111,0.097
2424,121,6,3,random,0.005,0.1,0.095
2425,121,14,2,optimal,0.003,0.134,0.131
2426,121,1,6,random,0.014,0.092,0.078
2427,121,13,3,random,0.01,0.139,0.129
2428,121,11,4,random,0.007,0.104,0.09699999999999999
2429,121,18,6,optimal,0.008,0.048,0.04
2430,121,17,4,random,0.014,0.098,0.084
2431,121,12,3,optimal,0.004,0.151,0.147
2432,121,16,7,random,0.02,0.053,0.033
2433,121,8,2,random,0.004,0.112,0.108
2434,121,7,4,random,0.007,0.112,0.105
2435,121,4,2,optimal,0.002,0.088,0.086
2436,121,21,4,optimal,0.007,0.075,0.06799999999999999
2437,121,15,7,optimal,0.013,0.073,0.06
2438,121,10,6,optimal,0.012,0.031,0.019
2439,121,19,8,random,0.014,0.062,0.048
2440,121,20,2,optimal,0.006,0.098,0.092
2441,122,9,7,random,0.007,0.08,0.073
2442,122,19,2,random,0.004,0.07,0.066
2443,122,11,2,random,0.002,0.041,0.039
2444,122,10,4,optimal,0.006,0.14,0.134
2445,122,1,5,optimal,0.007,0.075,0.06799999999999999
2446,122,6,2,optimal,0.002,0.111,0.109
2447,122,5,3,random,0.006,0.103,0.09699999999999999
2448,122,15,13,random,0.027,0.09,0.063
2449,122,17,1,optimal,0.002,0.079,0.077
2450,122,16,2,optimal,0.006,0.047,0.041
2451,122,13,2,random,0.002,0.055,0.053
2452,122,2,2,optimal,0.005,0.033,0.028
2453,122,21,2,optimal,0.004,0.117,0.113
2454,122,18,2,optimal,0.002,0.064,0.062
2455,122,12,2,random,0.004,0.056,0.052000000000000005
2456,122,20,1,optimal,0.004,0.015,0.011
2457,122,8,1,random,0.004,0.028,0.024
2458,122,3,3,random,0.005,0.061,0.056
2459,122,7,0,random,0.0,0.079,0.079
2460,122,14,4,optimal,0.004,0.134,0.13
2461,123,11,1,random,0.002,0.074,0.072
2462,123,18,0,optimal,0.0,0.039,0.039
2463,123,16,0,optimal,0.0,0.089,0.089
2464,123,10,0,optimal,0.0,0.046,0.046
2465,123,9,0,optimal,0.0,0.071,0.071
2466,123,21,0,random,0.0,0.075,0.075
2467,123,12,0,random,0.0,0.103,0.103
2468,123,6,0,optimal,0.0,0.105,0.105
2469,123,5,0,random,0.0,0.094,0.094
2470,123,2,0,optimal,0.0,0.007,0.007
2471,123,3,0,random,0.0,0.028,0.028
2472,123,14,0,random,0.0,0.078,0.078
2473,123,19,0,random,0.0,0.097,0.097
2474,123,4,0,random,0.0,0.094,0.094
2475,123,8,0,optimal,0.0,0.085,0.085
2476,123,1,0,optimal,0.0,0.092,0.092
2477,123,17,0,random,0.0,0.12,0.12
2478,123,15,0,optimal,0.0,0.029,0.029
2479,123,13,0,random,0.0,0.08,0.08
2480,123,7,0,optimal,0.0,0.076,0.076
2481,124,12,3,random,0.004,0.151,0.147
2482,124,21,6,random,0.011,0.117,0.10600000000000001
2483,124,10,5,random,0.012,0.05,0.038000000000000006
2484,124,18,6,random,0.007,0.06,0.053
2485,124,8,4,optimal,0.006,0.106,0.09999999999999999
2486,124,7,1,optimal,0.001,0.122,0.121
2487,124,17,3,random,0.004,0.081,0.077
2488,124,3,7,optimal,0.007,0.035,0.028000000000000004
2489,124,20,4,random,0.008,0.085,0.07700000000000001
2490,124,6,6,optimal,0.009,0.105,0.096
2491,124,4,3,optimal,0.003,0.15,0.147
2492,124,16,4,random,0.011,0.034,0.023000000000000003
2493,124,19,7,optimal,0.01,0.089,0.079
2494,124,1,4,random,0.012,0.092,0.08
2495,124,5,2,random,0.002,0.124,0.122
2496,124,9,8,random,0.01,0.08,0.07
2497,124,13,5,optimal,0.013,0.107,0.094
2498,124,15,2,optimal,0.002,0.108,0.106
2499,124,11,0,optimal,0.0,0.132,0.132
2500,124,14,5,random,0.008,0.083,0.07500000000000001
2501,125,9,1,random,0.003,0.08,0.077
2502,125,1,1,random,0.002,0.092,0.09
2503,125,4,2,random,0.007,0.091,0.08399999999999999
2504,125,2,0,optimal,0.0,0.111,0.111
2505,125,15,1,optimal,0.001,0.135,0.134
2506,125,7,0,random,0.0,0.149,0.149
2507,125,13,1,random,0.004,0.139,0.135
2508,125,17,1,random,0.004,0.12,0.11599999999999999
2509,125,3,3,optimal,0.005,0.08,0.075
2510,125,5,1,random,0.001,0.12,0.119
2511,125,12,1,optimal,0.002,0.094,0.092
2512,125,10,0,optimal,0.0,0.14,0.14
2513,125,14,2,optimal,0.006,0.042,0.036000000000000004
2514,125,11,1,optimal,0.003,0.116,0.113
2515,125,20,2,optimal,0.006,0.105,0.09899999999999999
2516,125,16,2,optimal,0.007,0.039,0.032
2517,125,8,1,random,0.002,0.106,0.104
2518,125,19,4,random,0.013,0.093,0.08
2519,125,6,2,random,0.004,0.048,0.044
2520,125,18,3,random,0.007,0.093,0.086
2521,126,4,2,random,0.008,0.023,0.015
2522,126,19,0,random,0.008,0.032,0.024
2523,126,10,1,random,0.009,0.094,0.085
2524,126,7,3,random,0.011,0.111,0.1
2525,126,20,0,random,0.0,0.015,0.015
2526,126,1,0,random,0.0,0.067,0.067
2527,126,18,0,optimal,0.0,0.118,0.118
2528,126,17,0,random,0.0,0.079,0.079
2529,126,12,0,optimal,0.0,0.076,0.076
2530,126,6,0,optimal,0.0,0.074,0.074
2531,126,13,0,random,0.0,0.107,0.107
2532,126,9,0,optimal,0.0,0.004,0.004
2533,126,2,0,optimal,0.0,0.071,0.071
2534,126,5,0,random,0.0,0.033,0.033
2535,126,11,0,optimal,0.0,0.132,0.132
2536,126,16,0,optimal,0.0,0.061,0.061
2537,126,8,0,optimal,0.0,0.028,0.028
2538,126,3,0,optimal,0.0,0.114,0.114
2539,126,14,0,optimal,0.0,0.077,0.077
2540,126,15,0,random,0.0,0.043,0.043
2541,127,14,11,optimal,0.024,0.032,0.008
2542,127,16,0,optimal,0.0,0.034,0.034
2543,127,11,15,optimal,0.034,0.082,0.048
2544,127,6,11,optimal,0.026,0.105,0.079
2545,127,5,5,random,0.019,0.12,0.10099999999999999
2546,127,4,2,random,0.005,0.15,0.145
2547,127,10,4,random,0.007,0.052,0.045
2548,127,3,5,random,0.011,0.068,0.05700000000000001
2549,127,13,7,random,0.018,0.107,0.089
2550,127,1,2,random,0.008,0.075,0.067
2551,127,19,2,random,0.004,0.026,0.022
2552,127,21,2,optimal,0.004,0.118,0.11399999999999999
2553,127,20,2,optimal,0.006,0.098,0.092
2554,127,8,1,optimal,0.002,0.106,0.104
2555,127,18,2,optimal,0.003,0.118,0.11499999999999999
2556,127,9,1,random,0.001,0.068,0.067
2557,127,7,1,optimal,0.002,0.135,0.133
2558,127,17,4,random,0.006,0.095,0.089
2559,127,2,5,optimal,0.012,0.033,0.021
2560,127,12,2,random,0.004,0.102,0.09799999999999999
2561,128,7,0,optimal,0.0,0.122,0.122
2562,128,9,0,random,0.001,0.1,0.099
2563,128,8,0,random,0.0,0.104,0.104
2564,128,21,0,random,0.0,0.029,0.029
2565,128,12,0,optimal,0.0,0.051,0.051
2566,128,6,0,random,0.0,0.079,0.079
2567,128,5,0,random,0.0,0.058,0.058
2568,128,15,0,optimal,0.0,0.135,0.135
2569,128,19,0,random,0.0,0.066,0.066
2570,128,18,0,optimal,0.0,0.048,0.048
2571,128,14,0,optimal,0.0,0.133,0.133
2572,128,3,0,random,0.0,0.134,0.134
2573,128,2,0,random,0.0,0.075,0.075
2574,128,20,0,optimal,0.0,0.073,0.073
2575,128,10,0,optimal,0.0,0.05,0.05
2576,128,1,0,optimal,0.0,0.092,0.092
2577,128,13,0,random,0.0,0.139,0.139
2578,128,17,0,optimal,0.0,0.102,0.102
2579,128,4,0,optimal,0.0,0.096,0.096
2580,128,11,0,optimal,0.0,0.116,0.116
2581,129,21,1,optimal,0.001,0.075,0.074
2582,129,20,0,optimal,0.0,0.105,0.105
2583,129,17,0,optimal,0.0,0.098,0.098
2584,129,7,1,optimal,0.002,0.078,0.076
2585,129,18,6,random,0.006,0.112,0.106
2586,129,5,0,random,0.0,0.124,0.124
2587,129,8,0,random,0.0,0.085,0.085
2588,129,13,3,random,0.003,0.107,0.104
2589,129,10,0,optimal,0.0,0.14,0.14
2590,129,6,0,random,0.0,0.079,0.079
2591,129,1,4,optimal,0.004,0.075,0.071
2592,129,15,0,random,0.0,0.055,0.055
2593,129,4,2,optimal,0.002,0.096,0.094
2594,129,2,4,random,0.009,0.033,0.024
2595,129,12,0,optimal,0.0,0.094,0.094
2596,129,14,0,random,0.0,0.083,0.083
2597,129,16,0,optimal,0.0,0.145,0.145
2598,129,11,0,optimal,0.0,0.116,0.116
2599,129,3,7,optimal,0.007,0.134,0.127
2600,129,9,0,random,0.0,0.1,0.1
2601,130,18,6,random,0.006,0.112,0.106
2602,130,8,0,random,0.0,0.085,0.085
2603,130,5,2,optimal,0.002,0.071,0.06899999999999999
2604,130,12,2,random,0.002,0.129,0.127
2605,130,6,4,optimal,0.004,0.032,0.028
2606,130,10,3,optimal,0.003,0.05,0.047
2607,130,13,2,optimal,0.002,0.107,0.105
2608,130,3,4,optimal,0.004,0.1,0.096
2609,130,15,4,random,0.004,0.108,0.104
2610,130,19,3,random,0.003,0.062,0.059
2611,130,21,1,random,0.001,0.029,0.028
2612,130,1,0,optimal,0.0,0.075,0.075
2613,130,9,5,random,0.005,0.068,0.063
2614,130,20,0,optimal,0.0,0.105,0.105
2615,130,7,0,random,0.0,0.111,0.111
2616,130,4,2,optimal,0.002,0.096,0.094
2617,130,14,2,random,0.002,0.134,0.132
2618,130,11,0,optimal,0.0,0.074,0.074
2619,130,16,0,random,0.0,0.145,0.145
2620,130,17,0,optimal,0.0,0.102,0.102
2621,131,4,2,random,0.002,0.098,0.096
2622,131,6,3,random,0.004,0.111,0.107
2623,131,7,2,optimal,0.004,0.078,0.074
2624,131,17,1,optimal,0.004,0.14,0.136
2625,131,9,0,optimal,0.0,0.08,0.08
2626,131,15,1,random,0.004,0.055,0.051000000000000004
2627,131,1,3,optimal,0.007,0.092,0.08499999999999999
2628,131,3,2,random,0.003,0.058,0.055
2629,131,5,2,optimal,0.005,0.11,0.105
2630,131,13,2,optimal,0.005,0.107,0.102
2631,131,18,2,optimal,0.003,0.093,0.09
2632,131,14,0,random,0.0,0.123,0.123
2633,131,19,2,random,0.003,0.089,0.086
2634,131,2,2,optimal,0.002,0.111,0.109
2635,131,16,2,optimal,0.005,0.053,0.048
2636,131,12,1,random,0.002,0.03,0.027999999999999997
2637,131,11,2,random,0.002,0.041,0.039
2638,131,20,1,optimal,0.004,0.105,0.10099999999999999
2639,131,21,2,random,0.003,0.129,0.126
2640,131,8,0,random,0.0,0.085,0.085
2641,132,4,3,optimal,0.003,0.088,0.08499999999999999
2642,132,16,3,random,0.005,0.047,0.042
2643,132,6,3,random,0.003,0.106,0.103
2644,132,5,0,random,0.0,0.11,0.11
2645,132,3,3,random,0.003,0.134,0.131
2646,132,14,2,optimal,0.002,0.134,0.132
2647,132,17,3,random,0.004,0.095,0.091
2648,132,7,1,optimal,0.002,0.122,0.12
2649,132,21,2,optimal,0.004,0.102,0.09799999999999999
2650,132,8,2,random,0.004,0.106,0.102
2651,132,12,2,random,0.004,0.151,0.147
2652,132,18,4,random,0.004,0.112,0.108
2653,132,2,2,random,0.004,0.07,0.066
2654,132,15,1,optimal,0.003,0.055,0.052
2655,132,13,3,optimal,0.005,0.08,0.075
2656,132,9,1,optimal,0.001,0.068,0.067
2657,132,19,3,optimal,0.003,0.062,0.059
2658,132,11,2,optimal,0.004,0.074,0.06999999999999999
2659,132,10,4,optimal,0.008,0.14,0.132
2660,132,20,2,random,0.006,0.096,0.09
2661,133,4,3,random,0.003,0.088,0.08499999999999999
2662,133,1,12,random,0.023,0.063,0.04
2663,133,8,11,random,0.03,0.112,0.082
2664,133,12,0,optimal,0.0,0.151,0.151
2665,133,16,0,random,0.0,0.053,0.053
2666,133,13,0,random,0.0,0.107,0.107
2667,133,17,0,optimal,0.0,0.102,0.102
2668,133,5,0,random,0.0,0.071,0.071
2669,133,19,0,optimal,0.0,0.093,0.093
2670,133,3,0,random,0.0,0.035,0.035
2671,133,18,5,optimal,0.005,0.048,0.043000000000000003
2672,133,2,0,optimal,0.0,0.111,0.111
2673,133,9,0,optimal,0.0,0.096,0.096
2674,133,6,0,random,0.0,0.1,0.1
2675,133,14,0,random,0.0,0.083,0.083
2676,133,15,0,optimal,0.0,0.056,0.056
2677,133,11,0,random,0.0,0.073,0.073
2678,133,21,0,optimal,0.0,0.075,0.075
2679,133,10,15,optimal,0.035,0.05,0.015
2680,133,20,0,random,0.0,0.11,0.11
2681,134,10,0,random,0.0,0.14,0.14
2682,134,16,0,random,0.0,0.053,0.053
2683,134,2,2,random,0.008,0.071,0.063
2684,134,14,0,optimal,0.0,0.073,0.073
2685,134,12,0,random,0.0,0.03,0.03
2686,134,9,0,random,0.0,0.089,0.089
2687,134,6,0,optimal,0.0,0.079,0.079
2688,134,20,0,random,0.0,0.105,0.105
2689,134,1,0,optimal,0.0,0.052,0.052
2690,134,11,0,optimal,0.0,0.104,0.104
2691,134,17,0,random,0.0,0.009,0.009
2692,134,19,0,optimal,0.0,0.093,0.093
2693,134,4,0,random,0.0,0.096,0.096
2694,134,5,0,random,0.0,0.124,0.124
2695,134,8,0,random,0.0,0.068,0.068
2696,134,7,0,optimal,0.0,0.078,0.078
2697,134,13,0,optimal,0.0,0.139,0.139
2698,134,15,0,optimal,0.0,0.03,0.03
2699,134,21,0,optimal,0.0,0.134,0.134
2700,134,3,0,random,0.0,0.134,0.134
2701,135,12,0,optimal,0.0,0.1,0.1
2702,135,6,1,optimal,0.001,0.032,0.031
2703,135,4,2,random,0.002,0.096,0.094
2704,135,2,1,random,0.001,0.111,0.11
2705,135,16,0,random,0.0,0.053,0.053
2706,135,7,0,optimal,0.0,0.135,0.135
2707,135,10,2,random,0.003,0.097,0.094
2708,135,9,2,random,0.003,0.029,0.026000000000000002
2709,135,20,0,optimal,0.0,0.098,0.098
2710,135,21,0,random,0.0,0.029,0.029
2711,135,8,0,optimal,0.0,0.106,0.106
2712,135,19,0,random,0.0,0.026,0.026
2713,135,3,4,optimal,0.004,0.035,0.031000000000000003
2714,135,1,0,random,0.0,0.075,0.075
2715,135,14,0,random,0.0,0.123,0.123
2716,135,17,0,optimal,0.0,0.102,0.102
2717,135,13,0,random,0.0,0.085,0.085
2718,135,5,0,optimal,0.0,0.088,0.088
2719,135,11,0,optimal,0.0,0.116,0.116
2720,135,18,0,optimal,0.0,0.048,0.048
2721,136,16,2,optimal,0.007,0.145,0.13799999999999998
2722,136,14,2,optimal,0.006,0.123,0.11699999999999999
2723,136,20,1,optimal,0.004,0.015,0.011
2724,136,21,2,random,0.004,0.129,0.125
2725,136,18,4,random,0.005,0.039,0.034
2726,136,19,3,optimal,0.003,0.062,0.059
2727,136,10,1,optimal,0.003,0.14,0.137
2728,136,15,3,random,0.007,0.125,0.118
2729,136,4,2,random,0.005,0.096,0.091
2730,136,2,1,random,0.003,0.033,0.030000000000000002
2731,136,5,1,optimal,0.001,0.124,0.123
2732,136,13,0,optimal,0.0,0.139,0.139
2733,136,7,1,random,0.002,0.122,0.12
2734,136,9,5,random,0.008,0.08,0.07200000000000001
2735,136,8,1,optimal,0.002,0.112,0.11
2736,136,6,1,random,0.001,0.1,0.099
2737,136,11,0,random,0.0,0.104,0.104
2738,136,17,0,optimal,0.0,0.098,0.098
2739,136,3,2,random,0.003,0.035,0.032
2740,136,1,2,optimal,0.003,0.138,0.135
2741,137,3,4,random,0.004,0.058,0.054000000000000006
2742,137,13,2,random,0.003,0.114,0.111
2743,137,2,1,random,0.001,0.025,0.024
2744,137,17,1,optimal,0.002,0.065,0.063
2745,137,1,2,random,0.004,0.092,0.088
2746,137,9,1,optimal,0.004,0.155,0.151
2747,137,4,2,optimal,0.002,0.15,0.148
2748,137,8,2,random,0.004,0.054,0.05
2749,137,16,0,optimal,0.0,0.145,0.145
2750,137,12,3,optimal,0.006,0.151,0.145
2751,137,10,3,random,0.006,0.094,0.088
2752,137,21,4,optimal,0.007,0.075,0.06799999999999999
2753,137,14,4,optimal,0.005,0.083,0.078
2754,137,20,2,random,0.006,0.11,0.104
2755,137,5,0,optimal,0.0,0.178,0.178
2756,137,18,10,random,0.015,0.039,0.024
2757,137,19,4,random,0.005,0.066,0.061000000000000006
2758,137,7,9,random,0.018,0.079,0.061
2759,137,15,1,optimal,0.001,0.135,0.134
2760,137,11,3,random,0.005,0.1,0.095
2761,138,14,7,optimal,0.02,0.133,0.113
2762,138,18,7,optimal,0.009,0.06,0.051
2763,138,21,1,optimal,0.001,0.117,0.116
2764,138,13,2,random,0.008,0.139,0.131
2765,138,8,0,optimal,0.0,0.054,0.054
2766,138,7,3,optimal,0.004,0.078,0.074
2767,138,1,14,random,0.037,0.047,0.010000000000000002
2768,138,12,2,random,0.004,0.151,0.147
2769,138,11,5,random,0.008,0.104,0.096
2770,138,6,3,optimal,0.003,0.105,0.102
2771,138,15,0,random,0.0,0.135,0.135
2772,138,17,7,random,0.018,0.102,0.08399999999999999
2773,138,20,0,optimal,0.0,0.105,0.105
2774,138,9,0,optimal,0.0,0.08,0.08
2775,138,19,4,random,0.009,0.093,0.084
2776,138,16,0,random,0.0,0.145,0.145
2777,138,10,0,random,0.0,0.01,0.01
2778,138,4,2,optimal,0.002,0.088,0.086
2779,138,3,3,optimal,0.003,0.068,0.065
2780,138,2,2,random,0.002,0.033,0.031
2781,139,14,3,random,0.003,0.133,0.13
2782,139,16,3,random,0.006,0.053,0.047
2783,139,18,6,random,0.006,0.039,0.033
2784,139,5,3,random,0.003,0.12,0.11699999999999999
2785,139,17,3,random,0.004,0.065,0.061
2786,139,2,1,optimal,0.001,0.111,0.11
2787,139,4,2,random,0.002,0.096,0.094
2788,139,13,2,random,0.003,0.07,0.067
2789,139,1,2,random,0.002,0.067,0.065
2790,139,9,6,random,0.007,0.1,0.093
2791,139,7,0,optimal,0.0,0.122,0.122
2792,139,15,1,optimal,0.001,0.135,0.134
2793,139,6,4,optimal,0.004,0.032,0.028
2794,139,21,1,optimal,0.001,0.075,0.074
2795,139,3,6,optimal,0.006,0.1,0.094
2796,139,12,3,random,0.005,0.092,0.087
2797,139,20,0,optimal,0.0,0.073,0.073
2798,139,10,2,random,0.003,0.04,0.037
2799,139,19,6,optimal,0.006,0.062,0.056
2800,139,11,0,optimal,0.0,0.116,0.116
2801,140,3,2,optimal,0.002,0.08,0.078
2802,140,19,4,random,0.005,0.097,0.092
2803,140,18,6,random,0.006,0.06,0.054
2804,140,20,5,random,0.011,0.096,0.085
2805,140,1,6,optimal,0.008,0.047,0.039
2806,140,4,2,optimal,0.002,0.15,0.148
2807,140,13,6,random,0.009,0.107,0.098
2808,140,17,4,optimal,0.007,0.098,0.091
2809,140,12,2,optimal,0.002,0.151,0.149
2810,140,5,3,random,0.003,0.124,0.121
2811,140,21,4,random,0.006,0.029,0.023
2812,140,14,4,random,0.005,0.083,0.078
2813,140,7,3,optimal,0.004,0.079,0.075
2814,140,10,4,optimal,0.006,0.01,0.004
2815,140,8,1,random,0.002,0.085,0.083
2816,140,2,2,optimal,0.002,0.033,0.031
2817,140,9,5,optimal,0.005,0.155,0.15
2818,140,11,3,optimal,0.005,0.116,0.111
2819,140,16,5,random,0.01,0.034,0.024
2820,140,6,4,optimal,0.007,0.105,0.09799999999999999
2821,141,10,0,optimal,0.0,0.05,0.05
2822,141,9,0,optimal,0.0,0.096,0.096
2823,141,5,0,random,0.0,0.12,0.12
2824,141,15,0,random,0.0,0.043,0.043
2825,141,6,0,optimal,0.0,0.136,0.136
2826,141,2,0,random,0.0,0.14,0.14
2827,141,3,0,random,0.0,0.068,0.068
2828,141,20,0,random,0.0,0.14,0.14
2829,141,1,0,optimal,0.0,0.075,0.075
2830,141,11,0,random,0.0,0.116,0.116
2831,141,8,0,random,0.0,0.095,0.095
2832,141,13,0,optimal,0.0,0.066,0.066
2833,141,7,0,optimal,0.0,0.149,0.149
2834,141,14,0,random,0.0,0.067,0.067
2835,141,4,0,optimal,0.0,0.091,0.091
2836,141,21,0,random,0.0,0.104,0.104
2837,141,18,0,random,0.0,0.036,0.036
2838,141,19,0,optimal,0.0,0.095,0.095
2839,141,12,0,optimal,0.0,0.036,0.036
2840,141,17,0,optimal,0.0,0.05,0.05
2841,142,3,4,optimal,0.004,0.035,0.031000000000000003
2842,142,10,0,optimal,0.0,0.031,0.031
2843,142,2,1,random,0.001,0.025,0.024
2844,142,18,1,random,0.001,0.06,0.059
2845,142,5,1,random,0.001,0.12,0.119
2846,142,20,2,random,0.006,0.11,0.104
2847,142,15,2,optimal,0.002,0.093,0.091
2848,142,16,4,random,0.013,0.069,0.05600000000000001
2849,142,11,0,optimal,0.0,0.116,0.116
2850,142,4,1,optimal,0.001,0.096,0.095
2851,142,9,3,optimal,0.003,0.096,0.093
2852,142,19,9,random,0.022,0.095,0.07300000000000001
2853,142,7,2,optimal,0.004,0.078,0.074
2854,142,17,1,optimal,0.004,0.098,0.094
2855,142,21,2,optimal,0.004,0.117,0.113
2856,142,8,1,random,0.002,0.112,0.11
2857,142,14,0,random,0.0,0.083,0.083
2858,142,13,1,optimal,0.004,0.107,0.103
2859,142,1,8,random,0.02,0.092,0.072
2860,142,12,3,random,0.009,0.103,0.094
2861,143,3,1,random,0.001,0.068,0.067
2862,143,6,1,random,0.001,0.1,0.099
2863,143,5,1,optimal,0.003,0.178,0.175
2864,143,9,2,optimal,0.002,0.096,0.094
2865,143,19,5,optimal,0.005,0.097,0.092
2866,143,2,2,random,0.003,0.033,0.030000000000000002
2867,143,15,3,random,0.004,0.043,0.03899999999999999
2868,143,8,0,random,0.0,0.104,0.104
2869,143,1,3,optimal,0.004,0.092,0.088
2870,143,16,0,random,0.0,0.039,0.039
2871,143,14,1,optimal,0.001,0.083,0.082
2872,143,11,3,optimal,0.005,0.1,0.095
2873,143,4,2,optimal,0.002,0.096,0.094
