"","type","is_practice","original_item_cost","highlight_cost","click_values","payoff_matrix","original_cost_matrix","final_cost_matrix","weights","highlight_weight","weights_deviation","trial_num","selected_option","gross_earnings","net_earnings","click_cost","uncovered_values","num_values_revealed","num_options","num_features","reaction_time","points_click_cost","points_action_utility","points_metalevel_reward","is_control","highlight_index","selected_option_highlight_value","trial_type","trial_index","time_elapsed","nudge_highlighted_values_are_even","highlight_value","maximized_highlighted_option","highlight_num_clicks","highlight_weight_check","highlight_num_reveals","participant_id","weights_sum"
"898","traffic-light-mouselab","False",3,1,"[0, 0, 0, 1, 1, 1, 7, 7, 7, 8, 8, 8, 14, 14, 14, 10, 10, 10]","[[6, 6, 3, 6, 3], [6, 7, 4, 6, 5], [7, 6, 5, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 3, 3, 3], [3, 3, 0, 0, 3], [0, 3, 3, 3, 0]]","[6, 8, 16]",16,12,28,0,0.065,0.059,0.006,"[0, 1, 7, 8, 14, 10]",6,5,3,6871,18,196,178,"True",2,7,"traffic-light-mouselab",32,887047,"False",7,1,6,16,2,29,30
"899","traffic-light-mouselab","False",3,1,"[0, 0, 0, 6, 6, 6, 7, 7, 7, 13, 13, 13, 9, 9, 9, 10, 10, 10, 3, 3, 3]","[[6, 6, 6, 6, 3], [5, 5, 6, 6, 4], [6, 6, 5, 7, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 3, 0, 3], [3, 0, 0, 3, 0], [0, 3, 3, 0, 3]]","[1, 1, 28]",28,36,29,3,0.069,0.062,0.007,"[0, 6, 7, 13, 9, 10, 3]",7,5,3,10615,21,208,187,"True",2,7,"traffic-light-mouselab",33,899255,"False",7,1,6,28,2,29,30
"900","traffic-light-mouselab","False",3,1,"[10, 11, 12, 13, 14, 4, 4, 4, 5, 5, 5, 3, 3, 3, 7, 7, 7]","[[5, 2, 4, 7, 5], [6, 3, 5, 4, 6], [6, 4, 5, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 0, 0], [0, 3, 0, 3, 3], [0, 0, 0, 0, 0]]","[19, 4, 7]",7,18,30,4,0.056,0.0503333333333333,0.00566666666666667,"[10, 11, 12, 13, 14, 4, 5, 3, 7]",9,5,3,12535,17,168,151,"False",2,7,"traffic-light-mouselab",34,912791,"False",7,1,5,7,5,29,30
"901","traffic-light-mouselab","True",3,1,"[0, 8, 1, 6, 12, 4, 9, 10, 11, 7, 6, 0, 5, 2, 3, 13, 14, 6, 0, 5, 5, 10, 10, 12, 8]","[[7, 6, 7, 7, 6], [3, 7, 7, 6, 6], [4, 7, 2, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 2, 2, 2, 2], [0, 0, 2, 1, 2], [0, 2, 1, 2, 2]]","[4, 9, 17]",4,14,1,3,0.056,0.0476666666666667,0.00833333333333333,"[6, 0, 5, 10]",4,5,3,117736,25,167,142,"True",0,7,"traffic-light-mouselab",4,308911,"False",7,1,7,4,1,30,30
"902","traffic-light-mouselab","True",3,1,"[0]","[[4, 5, 6, 5, 3], [7, 8, 7, 3, 4], [2, 7, 7, 5, 8]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[2, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[13, 15, 2]",15,16,2,2,0.066,0.0656666666666667,0.000333333333333333,"[]",0,5,3,11631,1,197,196,"False",1,7,"traffic-light-mouselab",5,330677,"False",7,0,0,15,0,30,30
"903","traffic-light-mouselab","False",3,1,"[]","[[5, 6, 5, 5, 4], [2, 6, 1, 3, 5], [6, 6, 7, 5, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[21, 4, 5]",21,22,3,2,0.048,0.048,0,"[]",0,5,3,3011,0,144,144,"False",0,5,"traffic-light-mouselab",7,339883,"False",5,0,0,21,0,30,30
"904","traffic-light-mouselab","False",3,1,"[]","[[3, 5, 7, 5, 6], [6, 4, 4, 1, 6], [4, 0, 4, 7, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[23, 1, 6]",23,26,4,3,0.053,0.053,0,"[]",0,5,3,2915,0,158,158,"False",0,5,"traffic-light-mouselab",8,345549,"False",5,0,0,23,0,30,30
"905","traffic-light-mouselab","False",3,1,"[]","[[8, 8, 6, 5, 4], [8, 3, 2, 7, 4], [6, 4, 6, 6, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[14, 11, 5]",11,10,5,0,0.077,0.077,0,"[]",0,5,3,1404,0,230,230,"False",1,8,"traffic-light-mouselab",9,349246,"False",8,1,0,11,0,30,30
"906","traffic-light-mouselab","False",3,1,"[]","[[3, 4, 3, 5, 8], [6, 4, 3, 3, 6], [3, 6, 3, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[28, 1, 1]",28,36,6,1,0.041,0.041,0,"[]",0,5,3,1139,0,122,122,"True",0,4,"traffic-light-mouselab",10,352391,"False",4,0,0,28,0,30,30
"907","traffic-light-mouselab","False",3,1,"[]","[[2, 4, 3, 4, 6], [2, 6, 8, 5, 3], [2, 5, 5, 2, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[5, 7, 18]",5,16,7,2,0.054,0.054,0,"[]",0,5,3,1860,0,161,161,"False",0,3,"traffic-light-mouselab",11,355873,"False",3,0,0,5,0,30,30
"908","traffic-light-mouselab","False",3,1,"[0, 6, 12]","[[5, 6, 8, 5, 7], [6, 9, 6, 5, 3], [6, 4, 3, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[2, 3, 3, 3, 3], [3, 2, 3, 3, 3], [1, 1, 0, 1, 1]]","[15, 8, 7]",7,10,8,2,0.063,0.062,0.001,"[12]",1,5,3,4092,3,189,186,"False",2,3,"traffic-light-mouselab",12,366485,"False",3,0,1,7,1,30,30
"909","traffic-light-mouselab","False",3,1,"[]","[[7, 3, 5, 3, 5], [6, 6, 4, 7, 3], [8, 4, 2, 3, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[12, 10, 8]",10,4,9,3,0.043,0.043,0,"[]",0,5,3,3529,0,130,130,"True",1,7,"traffic-light-mouselab",13,372621,"False",7,1,0,10,0,30,30
"910","traffic-light-mouselab","False",3,1,"[]","[[3, 7, 8, 6, 7], [4, 7, 7, 5, 6], [4, 5, 6, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[3, 26, 1]",26,32,10,4,0.06,0.06,0,"[]",0,5,3,2435,0,180,180,"True",1,6,"traffic-light-mouselab",14,379247,"False",6,0,0,26,0,30,30
"911","traffic-light-mouselab","False",3,1,"[]","[[2, 4, 2, 3, 5], [5, 2, 4, 5, 5], [5, 7, 3, 4, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 16, 1]",16,18,11,0,0.037,0.037,0,"[]",0,5,3,1223,0,111,111,"True",1,5,"traffic-light-mouselab",15,381997,"False",5,1,0,16,0,30,30
"912","traffic-light-mouselab","False",3,1,"[]","[[6, 5, 6, 3, 4], [3, 7, 3, 8, 6], [6, 6, 4, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[4, 10, 16]",4,12,12,1,0.062,0.062,0,"[]",0,5,3,1079,0,186,186,"True",0,5,"traffic-light-mouselab",16,384529,"False",5,0,0,4,0,30,30
"913","traffic-light-mouselab","False",3,1,"[]","[[5, 5, 4, 7, 2], [6, 3, 5, 6, 7], [6, 3, 6, 7, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[20, 2, 8]",20,20,13,2,0.046,0.046,0,"[]",0,5,3,1068,0,138,138,"True",0,4,"traffic-light-mouselab",17,387291,"False",4,0,0,20,0,30,30
"914","traffic-light-mouselab","False",3,1,"[]","[[9, 4, 4, 4, 3], [4, 4, 8, 3, 4], [6, 6, 4, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 5, 24]",24,28,14,3,0.054,0.054,0,"[]",0,5,3,1259,0,163,163,"True",2,6,"traffic-light-mouselab",18,390244,"False",6,1,0,24,0,30,30
"915","traffic-light-mouselab","False",3,1,"[]","[[6, 6, 6, 4, 8], [5, 4, 4, 6, 6], [4, 7, 4, 5, 7]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[20, 9, 1]",9,20,15,4,0.074,0.074,0,"[]",0,5,3,4189,0,221,221,"False",1,6,"traffic-light-mouselab",19,406764,"False",6,1,0,9,0,30,30
"916","traffic-light-mouselab","False",3,1,"[]","[[5, 0, 2, 5, 7], [4, 7, 7, 1, 4], [7, 5, 4, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 8, 4]",18,16,16,2,0.036,0.036,0,"[]",0,5,3,1534,0,108,108,"True",0,2,"traffic-light-mouselab",20,409945,"False",2,0,0,18,0,30,30
"917","traffic-light-mouselab","False",3,1,"[]","[[6, 5, 5, 5, 1], [5, 5, 3, 5, 5], [5, 10, 7, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[11, 11, 8]",8,4,17,0,0.054,0.054,0,"[]",0,5,3,5581,0,161,161,"True",2,5,"traffic-light-mouselab",21,417449,"False",5,0,0,8,0,30,30
"918","traffic-light-mouselab","False",3,1,"[]","[[4, 5, 6, 5, 3], [5, 4, 6, 4, 5], [4, 7, 9, 4, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[26, 1, 3]",3,32,18,1,0.052,0.052,0,"[]",0,5,3,1103,0,155,155,"False",2,7,"traffic-light-mouselab",22,420138,"False",7,0,0,3,0,30,30
"919","traffic-light-mouselab","False",3,1,"[]","[[2, 9, 4, 4, 8], [3, 3, 7, 6, 8], [6, 6, 4, 4, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 16, 1]",13,18,19,2,0.056,0.056,0,"[]",0,5,3,1271,0,168,168,"False",0,4,"traffic-light-mouselab",23,423811,"False",4,0,0,13,0,30,30
"920","traffic-light-mouselab","False",3,1,"[10, 11, 2]","[[8, 7, 8, 6, 6], [5, 4, 7, 2, 6], [4, 2, 3, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 2, 3, 3], [3, 3, 3, 3, 3], [2, 2, 3, 3, 3]]","[13, 15, 2]",2,16,20,2,0.072,0.071,0.001,"[]",0,5,3,16579,3,215,212,"True",2,3,"traffic-light-mouselab",24,442658,"False",3,0,2,2,0,30,30
"921","traffic-light-mouselab","False",3,1,"[]","[[2, 7, 7, 6, 5], [4, 5, 5, 3, 5], [3, 6, 3, 9, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[10, 19, 1]",19,18,21,3,0.042,0.042,0,"[]",0,5,3,1152,0,126,126,"False",1,3,"traffic-light-mouselab",25,445588,"False",3,0,0,19,0,30,30
"922","traffic-light-mouselab","False",3,1,"[]","[[5, 7, 4, 5, 5], [6, 4, 2, 5, 3], [4, 6, 5, 4, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 1, 23]",6,26,22,1,0.061,0.061,0,"[]",0,5,3,898,0,184,184,"True",0,7,"traffic-light-mouselab",26,448398,"False",7,1,0,6,0,30,30
"923","traffic-light-mouselab","False",3,1,"[]","[[1, 4, 5, 5, 7], [1, 2, 3, 3, 4], [6, 5, 6, 3, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[3, 2, 25]",25,30,23,0,0.052,0.052,0,"[]",0,5,3,971,0,155,155,"False",2,6,"traffic-light-mouselab",27,450643,"False",6,1,0,25,0,30,30
"924","traffic-light-mouselab","False",3,1,"[]","[[3, 3, 6, 5, 6], [1, 5, 4, 5, 6], [6, 4, 7, 5, 2]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[5, 17, 8]",17,14,24,4,0.049,0.049,0,"[]",0,5,3,1259,0,148,148,"False",1,6,"traffic-light-mouselab",28,453429,"False",6,1,0,17,0,30,30
"925","traffic-light-mouselab","False",3,1,"[]","[[3, 4, 6, 2, 8], [5, 5, 6, 2, 6], [8, 5, 7, 5, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[15, 14, 1]",15,18,25,3,0.021,0.021,0,"[]",0,5,3,1271,0,63,63,"False",0,2,"traffic-light-mouselab",29,458004,"False",2,0,0,15,0,30,30
"926","traffic-light-mouselab","False",3,1,"[]","[[6, 7, 5, 6, 8], [6, 1, 5, 5, 5], [1, 4, 4, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[22, 7, 1]",22,24,26,0,0.058,0.058,0,"[]",0,5,3,20950,0,175,175,"True",0,6,"traffic-light-mouselab",30,480696,"False",6,0,0,22,0,30,30
"927","traffic-light-mouselab","False",3,1,"[]","[[4, 7, 5, 3, 6], [6, 8, 6, 6, 5], [5, 4, 5, 4, 2]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 13, 16]",1,18,27,2,0.054,0.054,0,"[]",0,5,3,1308,0,163,163,"False",0,5,"traffic-light-mouselab",31,483975,"False",5,0,0,1,0,30,30
"928","traffic-light-mouselab","False",3,1,"[]","[[4, 6, 7, 7, 4], [7, 5, 6, 6, 6], [5, 3, 3, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[14, 4, 12]",14,12,28,3,0.061,0.061,0,"[]",0,5,3,1450,0,182,182,"True",0,7,"traffic-light-mouselab",32,486627,"False",7,1,0,14,0,30,30
"929","traffic-light-mouselab","False",3,1,"[]","[[4, 6, 5, 4, 8], [6, 9, 1, 6, 7], [6, 7, 6, 4, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[17, 1, 12]",12,18,29,4,0.056,0.056,0,"[]",0,5,3,1152,0,167,167,"True",2,2,"traffic-light-mouselab",33,489328,"False",2,0,0,12,0,30,30
"930","traffic-light-mouselab","False",3,1,"[]","[[4, 3, 3, 6, 8], [6, 3, 2, 4, 2], [4, 4, 4, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[1, 2, 27]",27,34,30,0,0.041,0.041,0,"[]",0,5,3,1294,0,124,124,"False",2,4,"traffic-light-mouselab",34,492306,"False",4,0,0,27,0,30,30
"931","traffic-light-mouselab","True",3,1,"[0, 0, 0, 5, 10, 10, 10, 1, 1, 1, 2, 2, 2, 6, 6, 11, 11, 11, 12, 12, 12, 7, 8, 9, 3, 3, 3, 4, 4, 4, 14, 14, 14, 13, 13, 13]","[[5, 7, 4, 4, 6], [6, 4, 2, 6, 4], [2, 7, 4, 7, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[20, 1, 9]",1,20,1,0,0.041,0.0293333333333333,0.0116666666666667,"[0, 5, 10, 1, 2, 6, 11, 12, 7, 8, 9, 3, 4, 14, 13]",15,5,3,107323,35,124,89,"False",1,6,"traffic-light-mouselab",4,372127,"False",6,1,6,1,5,31,30
"932","traffic-light-mouselab","True",3,1,"[0, 0, 0, 5, 5, 5, 10, 10, 10]","[[5, 3, 4, 8, 5], [5, 4, 8, 5, 2], [7, 3, 3, 3, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 3, 3, 3], [0, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[5, 22, 3]",5,24,2,0,0.052,0.049,0.003,"[0, 5, 10]",3,5,3,17553,9,156,147,"True",0,5,"traffic-light-mouselab",5,396915,"False",5,0,3,5,1,31,30
"933","traffic-light-mouselab","False",3,1,"[5, 6, 7, 8, 9, 0, 0, 0, 10, 10, 10]","[[5, 2, 8, 4, 7], [7, 4, 6, 5, 5], [5, 2, 5, 5, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[0, 3, 3, 3, 3], [0, 0, 0, 0, 0], [0, 3, 3, 3, 3]]","[2, 27, 1]",27,34,3,0,0.068,0.0643333333333333,0.00366666666666667,"[5, 6, 7, 8, 9, 0, 10]",7,5,3,24604,11,204,193,"False",1,7,"traffic-light-mouselab",7,433569,"False",7,1,5,27,5,31,30
"934","traffic-light-mouselab","False",3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 5, 10, 10, 10]","[[9, 5, 4, 2, 5], [7, 4, 3, 3, 6], [7, 4, 3, 4, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[0, 0, 0, 3, 3], [0, 1, 1, 1, 1], [0, 3, 3, 3, 3]]","[23, 5, 2]",5,26,4,0,0.085,0.0806666666666667,0.00433333333333333,"[0, 1, 2, 5, 10]",5,5,3,29596,13,256,243,"False",1,7,"traffic-light-mouselab",8,468113,"False",7,1,1,5,1,31,30
"935","traffic-light-mouselab","False",3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 5, 0, 0, 0, 14, 14, 14, 13, 13, 13]","[[3, 3, 6, 5, 5], [6, 6, 5, 7, 7], [7, 4, 6, 5, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[0, 3, 3, 3, 3], [0, 1, 1, 1, 1], [0, 0, 0, 0, 0]]","[5, 7, 18]",7,16,5,0,0.061,0.0546666666666667,0.00633333333333333,"[10, 11, 12, 5, 0, 14, 13]",7,5,3,40423,19,183,164,"False",1,6,"traffic-light-mouselab",9,511414,"False",6,0,1,7,1,31,30
"936","traffic-light-mouselab","False",3,1,"[10, 10, 10, 11, 11, 11, 5, 5, 5, 0, 0, 0]","[[3, 2, 6, 6, 4], [3, 3, 5, 6, 6], [6, 3, 5, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 3, 3, 3], [0, 3, 3, 3, 3], [0, 0, 3, 3, 3]]","[8, 8, 14]",8,8,6,0,0.044,0.04,0.004,"[10, 11, 5, 0]",4,5,3,101925,12,132,120,"True",0,3,"traffic-light-mouselab",10,615578,"False",3,0,3,8,1,31,30
"937","traffic-light-mouselab","False",3,1,"[5, 5, 5, 10, 10, 10, 0, 0, 0]","[[4, 5, 2, 3, 6], [5, 4, 4, 4, 6], [3, 6, 5, 4, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 3, 3, 3], [0, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[1, 15, 14]",14,18,7,0,0.04,0.037,0.003,"[5, 10, 0]",3,5,3,15292,9,121,112,"True",2,3,"traffic-light-mouselab",11,634501,"False",3,0,3,14,1,31,30
"938","traffic-light-mouselab","False",3,1,"[5, 6, 7, 8, 9, 2, 2, 2, 12, 12, 12]","[[6, 2, 3, 6, 5], [5, 6, 8, 4, 2], [3, 4, 7, 7, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 0, 3, 3], [0, 0, 0, 0, 0], [3, 3, 0, 3, 3]]","[7, 19, 4]",19,18,8,2,0.067,0.0633333333333333,0.00366666666666667,"[5, 6, 7, 8, 9, 2, 12]",7,5,3,19540,11,201,190,"False",1,8,"traffic-light-mouselab",12,656823,"False",8,1,5,19,5,31,30
"939","traffic-light-mouselab","False",3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 9, 9, 9, 4, 4, 4]","[[4, 6, 7, 3, 3], [5, 6, 5, 5, 7], [6, 5, 2, 4, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 0], [3, 3, 3, 3, 0], [0, 0, 0, 0, 0]]","[6, 3, 21]",6,22,9,4,0.069,0.062,0.007,"[10, 11, 12, 13, 14, 9, 4]",7,5,3,24415,21,207,186,"True",0,3,"traffic-light-mouselab",13,688213,"False",3,0,3,6,1,31,30
"940","traffic-light-mouselab","False",3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 7, 7, 7]","[[4, 5, 2, 7, 6], [2, 7, 2, 6, 4], [4, 5, 9, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 0, 3, 3], [0, 0, 0, 3, 3]]","[1, 1, 28]",28,36,10,2,0.085,0.081,0.004,"[10, 11, 12, 7]",4,5,3,20581,12,256,244,"True",2,9,"traffic-light-mouselab",14,714845,"False",9,1,9,28,3,31,30
"941","traffic-light-mouselab","False",3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 9, 9, 9, 14, 14, 14]","[[4, 5, 4, 4, 6], [5, 7, 4, 4, 7], [6, 6, 6, 4, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 0], [3, 3, 3, 3, 0]]","[24, 2, 4]",4,28,11,4,0.063,0.056,0.007,"[0, 1, 2, 3, 4, 9, 14]",7,5,3,25637,21,190,169,"True",2,8,"traffic-light-mouselab",15,742388,"False",8,1,3,4,1,31,30
"942","traffic-light-mouselab","False",3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 13, 8, 8, 8]","[[6, 5, 6, 8, 6], [5, 4, 3, 6, 5], [1, 8, 5, 7, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[0, 0, 0, 0, 0], [3, 3, 3, 0, 3], [1, 1, 1, 0, 1]]","[16, 3, 11]",11,14,12,3,0.074,0.0676666666666667,0.00633333333333333,"[0, 1, 2, 3, 4, 13, 8]",7,5,3,33249,19,223,204,"False",2,7,"traffic-light-mouselab",16,780509,"False",7,0,1,11,1,31,30
"943","traffic-light-mouselab","False",3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 6, 6, 6, 11, 11, 11]","[[8, 8, 6, 3, 8], [2, 6, 5, 5, 3], [5, 6, 7, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 3, 3], [3, 0, 3, 3, 3], [3, 0, 3, 3, 3]]","[24, 2, 4]",24,28,13,1,0.076,0.071,0.005,"[0, 1, 2, 6, 11]",5,5,3,26331,15,228,213,"True",0,8,"traffic-light-mouselab",17,809358,"False",8,1,9,24,3,31,30
"944","traffic-light-mouselab","False",3,1,"[0, 1, 2, 3, 4, 8, 8, 8, 13, 13, 13]","[[5, 7, 7, 9, 4], [5, 6, 6, 3, 5], [5, 8, 4, 4, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 0, 3], [3, 3, 3, 0, 3]]","[21, 5, 4]",21,22,14,3,0.073,0.0693333333333333,0.00366666666666667,"[0, 1, 2, 3, 4, 8, 13]",7,5,3,19365,11,220,209,"False",0,9,"traffic-light-mouselab",18,831553,"False",9,1,5,21,5,31,30
"945","traffic-light-mouselab","False",3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 4, 4, 4, 14, 14, 14]","[[8, 2, 5, 4, 5], [4, 2, 6, 4, 6], [4, 7, 6, 3, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 0], [0, 0, 0, 0, 0], [3, 3, 3, 3, 0]]","[10, 17, 3]",10,14,15,4,0.059,0.052,0.007,"[5, 6, 7, 8, 9, 4, 14]",7,5,3,29224,21,176,155,"True",0,5,"traffic-light-mouselab",19,863580,"False",5,0,3,10,1,31,30
